Date,Open,High,Low,Close,Adj Close,Volume,Date
2020-02-14,126.25,128.48500061035156,126.25,127.9800033569336,127.9800033569336,189600,2020-02-14
2020-02-18,128.6300048828125,130.44000244140625,126.94000244140625,128.61000061035156,128.61000061035156,188900,2020-02-18
2020-02-19,130.0,130.1999969482422,127.94000244140625,129.1699981689453,129.1699981689453,266200,2020-02-19
2020-02-20,131.99000549316406,134.60000610351562,124.27999877929688,125.98999786376953,125.98999786376953,461200,2020-02-20
2020-02-21,136.6999969482422,141.6699981689453,130.3000030517578,134.82000732421875,134.82000732421875,823100,2020-02-21
2020-02-24,127.68000030517578,127.68000030517578,121.11000061035156,123.2699966430664,123.2699966430664,632400,2020-02-24
2020-02-25,124.70999908447266,124.927001953125,115.83999633789062,116.0,116.0,441300,2020-02-25
2020-02-26,115.98999786376953,118.552001953125,113.63999938964844,114.0199966430664,114.0199966430664,466200,2020-02-26
2020-02-27,112.7300033569336,114.66000366210938,109.75,109.93000030517578,109.93000030517578,729100,2020-02-27
2020-02-28,105.66999816894531,113.01000213623047,104.8499984741211,113.01000213623047,113.01000213623047,583100,2020-02-28
2020-03-02,115.18000030517578,123.80999755859375,112.5999984741211,123.5,123.5,516200,2020-03-02
2020-03-03,124.31999969482422,124.31999969482422,114.04000091552734,114.97000122070312,114.97000122070312,414300,2020-03-03
2020-03-04,118.18000030517578,118.91000366210938,114.98999786376953,118.55999755859375,118.55999755859375,247900,2020-03-04
2020-03-05,115.44000244140625,119.50499725341797,115.02999877929688,117.58000183105469,117.58000183105469,173400,2020-03-05
2020-03-06,113.19999694824219,115.75,107.83000183105469,110.51000213623047,110.51000213623047,353400,2020-03-06
2020-03-09,104.0,104.0,95.19000244140625,99.31999969482422,99.31999969482422,616300,2020-03-09
2020-03-10,104.16000366210938,106.33000183105469,98.9800033569336,106.13999938964844,106.13999938964844,390100,2020-03-10
2020-03-11,102.01000213623047,104.79499816894531,96.68000030517578,98.18000030517578,98.18000030517578,367100,2020-03-11
2020-03-12,91.55999755859375,94.83000183105469,87.18299865722656,90.33999633789062,90.33999633789062,405900,2020-03-12
2020-03-13,97.37000274658203,101.98999786376953,93.63999938964844,101.75,101.75,393700,2020-03-13
2020-03-16,95.55000305175781,98.5,90.06999969482422,92.55000305175781,92.55000305175781,576800,2020-03-16
2020-03-17,94.87999725341797,101.53299713134766,93.06999969482422,97.98999786376953,97.98999786376953,544400,2020-03-17
2020-03-18,93.9800033569336,94.93000030517578,83.91999816894531,92.56999969482422,92.56999969482422,612400,2020-03-18
2020-03-19,90.80000305175781,94.62000274658203,82.5,82.5,82.5,571700,2020-03-19
2020-03-20,81.63999938964844,85.4990005493164,72.33999633789062,74.08999633789062,74.08999633789062,837400,2020-03-20
2020-03-23,73.75,80.37999725341797,71.94000244140625,73.5,73.5,551800,2020-03-23
2020-03-24,78.70999908447266,86.37000274658203,76.0199966430664,84.77999877929688,84.77999877929688,519100,2020-03-24
2020-03-25,85.8499984741211,90.3499984741211,81.63999938964844,88.58000183105469,88.58000183105469,396100,2020-03-25
2020-03-26,89.08999633789062,91.61499786376953,86.80999755859375,89.4000015258789,89.4000015258789,524700,2020-03-26
2020-03-27,86.11000061035156,88.01000213623047,84.19999694824219,85.30999755859375,85.30999755859375,296400,2020-03-27
2020-03-30,85.52999877929688,90.97000122070312,84.697998046875,88.80000305175781,88.80000305175781,294400,2020-03-30
2020-03-31,87.56999969482422,90.6500015258789,85.83000183105469,87.87999725341797,87.87999725341797,249800,2020-03-31
2020-04-01,83.88999938964844,85.77999877929688,80.45999908447266,83.58000183105469,83.58000183105469,516600,2020-04-01
2020-04-02,82.51000213623047,84.5999984741211,77.79499816894531,78.81999969482422,78.81999969482422,869400,2020-04-02
2020-04-03,78.5,79.05999755859375,70.83000183105469,72.6500015258789,72.6500015258789,570400,2020-04-03
2020-04-06,74.88999938964844,89.77999877929688,74.88999938964844,89.51000213623047,89.51000213623047,688300,2020-04-06
2020-04-07,95.0,97.79000091552734,90.74500274658203,94.36000061035156,94.36000061035156,556300,2020-04-07
2020-04-08,96.77999877929688,97.94999694824219,93.2300033569336,97.56999969482422,97.56999969482422,295100,2020-04-08
2020-04-09,98.56999969482422,102.7300033569336,91.3949966430664,92.9000015258789,92.9000015258789,612800,2020-04-09
2020-04-13,94.30999755859375,94.30999755859375,89.0199966430664,93.12000274658203,93.12000274658203,197800,2020-04-13
2020-04-14,96.29000091552734,100.9800033569336,95.51000213623047,100.05999755859375,100.05999755859375,339100,2020-04-14
2020-04-15,96.79000091552734,98.36499786376953,93.73999786376953,97.80000305175781,97.80000305175781,263300,2020-04-15
2020-04-16,98.9000015258789,100.62999725341797,95.54000091552734,100.05999755859375,100.05999755859375,336500,2020-04-16
2020-04-17,103.0999984741211,105.61000061035156,101.05000305175781,103.0199966430664,103.0199966430664,262800,2020-04-17
2020-04-20,102.1500015258789,104.9800033569336,100.3010025024414,102.5999984741211,102.5999984741211,174200,2020-04-20
2020-04-21,100.5,101.5,95.1500015258789,97.23999786376953,97.23999786376953,188200,2020-04-21
2020-04-22,100.31999969482422,105.44000244140625,99.88999938964844,104.44999694824219,104.44999694824219,231100,2020-04-22
2020-04-23,103.5999984741211,108.18000030517578,103.5999984741211,106.12000274658203,106.12000274658203,243900,2020-04-23
2020-04-24,106.47000122070312,106.47000122070312,101.66999816894531,105.87000274658203,105.87000274658203,303800,2020-04-24
2020-04-27,105.54000091552734,111.05000305175781,104.7699966430664,111.0,111.0,261800,2020-04-27
2020-04-28,113.27999877929688,116.5999984741211,109.41000366210938,116.01000213623047,116.01000213623047,812600,2020-04-28
2020-04-29,118.0,122.3740005493164,116.61499786376953,118.0,118.0,479400,2020-04-29
2020-04-30,117.0,119.58000183105469,114.7699966430664,115.66999816894531,115.66999816894531,201500,2020-04-30
2020-05-01,112.61000061035156,115.6500015258789,110.0999984741211,112.19000244140625,112.19000244140625,167500,2020-05-01
2020-05-04,110.19000244140625,114.63999938964844,108.24299621582031,113.94999694824219,113.94999694824219,255300,2020-05-04
2020-05-05,115.66000366210938,119.04000091552734,114.13999938964844,115.94000244140625,115.94000244140625,357200,2020-05-05
2020-05-06,117.22000122070312,120.22000122070312,117.0199966430664,118.38999938964844,118.38999938964844,279300,2020-05-06
2020-05-07,120.08000183105469,123.44000244140625,118.06500244140625,123.08999633789062,123.08999633789062,333800,2020-05-07
2020-05-08,125.0,126.75,122.55000305175781,124.25,124.25,383500,2020-05-08
2020-05-11,123.75,125.5999984741211,122.5999984741211,123.2300033569336,123.2300033569336,253200,2020-05-11
2020-05-12,122.8499984741211,124.57499694824219,117.23999786376953,117.30999755859375,117.30999755859375,248400,2020-05-12
2020-05-13,117.30999755859375,118.33999633789062,105.41000366210938,107.88999938964844,107.88999938964844,586000,2020-05-13
2020-05-14,106.30999755859375,111.9800033569336,102.05000305175781,111.37000274658203,111.37000274658203,603600,2020-05-14
2020-05-15,119.47000122070312,124.58999633789062,117.38999938964844,122.58999633789062,122.58999633789062,716700,2020-05-15
2020-05-18,126.12999725341797,131.89500427246094,126.0,130.99000549316406,130.99000549316406,573700,2020-05-18
2020-05-19,130.27999877929688,138.99000549316406,129.11000061035156,134.0800018310547,134.0800018310547,705100,2020-05-19
2020-05-20,135.35000610351562,137.77999877929688,132.77000427246094,137.57000732421875,137.57000732421875,359800,2020-05-20
2020-05-21,137.60000610351562,140.39999389648438,134.41000366210938,135.6699981689453,135.6699981689453,279000,2020-05-21
2020-05-22,137.49000549316406,138.1699981689453,134.61500549316406,137.0,137.0,294900,2020-05-22
2020-05-26,140.11000061035156,145.4499969482422,140.03399658203125,142.11000061035156,142.11000061035156,444600,2020-05-26
2020-05-27,144.0399932861328,145.1999969482422,138.25,144.80999755859375,144.80999755859375,402700,2020-05-27
2020-05-28,143.94000244140625,145.9499969482422,142.75999450683594,144.0399932861328,144.0399932861328,332000,2020-05-28
2020-05-29,144.61000061035156,144.61000061035156,137.19000244140625,140.2100067138672,140.2100067138672,743800,2020-05-29
2020-06-01,140.0,147.85000610351562,139.5800018310547,146.69000244140625,146.69000244140625,515800,2020-06-01
2020-06-02,148.02999877929688,148.02999877929688,142.55299377441406,146.30999755859375,146.30999755859375,389100,2020-06-02
2020-06-03,146.4199981689453,152.58999633789062,145.0399932861328,150.77999877929688,150.77999877929688,350800,2020-06-03
2020-06-04,144.32000732421875,148.82000732421875,139.69000244140625,141.25,141.25,656600,2020-06-04
2020-06-05,134.1699981689453,140.6999969482422,131.61000061035156,138.1699981689453,138.1699981689453,1969800,2020-06-05
2020-06-08,138.74000549316406,140.7899932861328,136.74000549316406,140.4199981689453,140.4199981689453,661000,2020-06-08
2020-06-09,139.97999572753906,140.38999938964844,136.0800018310547,136.64999389648438,136.64999389648438,669600,2020-06-09
2020-06-10,137.2100067138672,147.1199951171875,137.2100067138672,143.6300048828125,143.6300048828125,846500,2020-06-10
2020-06-11,137.38999938964844,139.9199981689453,130.9199981689453,132.22999572753906,132.22999572753906,578500,2020-06-11
2020-06-12,136.10000610351562,141.41000366210938,134.33999633789062,141.25,141.25,501900,2020-06-12
2020-06-15,137.6999969482422,144.14999389648438,135.9499969482422,143.5800018310547,143.5800018310547,514500,2020-06-15
2020-06-16,147.0,148.8699951171875,142.85000610351562,144.57000732421875,144.57000732421875,477100,2020-06-16
2020-06-17,145.0800018310547,148.66000366210938,143.7100067138672,145.17999267578125,145.17999267578125,324600,2020-06-17
2020-06-18,145.14999389648438,146.94000244140625,143.05499267578125,145.49000549316406,145.49000549316406,265100,2020-06-18
2020-06-19,148.07000732421875,149.0,142.17999267578125,143.75999450683594,143.75999450683594,573500,2020-06-19
2020-06-22,143.7100067138672,146.63999938964844,142.5449981689453,144.35000610351562,144.35000610351562,389000,2020-06-22
2020-06-23,144.6999969482422,152.16600036621094,143.57000732421875,148.55999755859375,148.55999755859375,417000,2020-06-23
2020-06-24,147.47999572753906,150.3300018310547,143.66000366210938,145.36000061035156,145.36000061035156,348000,2020-06-24
2020-06-25,145.49000549316406,149.5500030517578,144.0399932861328,148.61000061035156,148.61000061035156,573100,2020-06-25
2020-06-26,148.58999633789062,149.1199951171875,138.677001953125,141.1999969482422,141.1999969482422,2919000,2020-06-26
2020-06-29,141.1999969482422,147.0800018310547,137.97000122070312,146.89999389648438,146.89999389648438,462700,2020-06-29
2020-06-30,147.0,150.27999877929688,145.85000610351562,149.85000610351562,149.85000610351562,270700,2020-06-30
2020-07-01,149.4199981689453,153.0500030517578,147.58999633789062,152.49000549316406,152.49000549316406,330400,2020-07-01
2020-07-02,154.99000549316406,156.1199951171875,152.19000244140625,154.0399932861328,154.0399932861328,481100,2020-07-02
2020-07-06,157.21499633789062,161.1699981689453,155.25999450683594,155.6199951171875,155.6199951171875,788700,2020-07-06
2020-07-07,154.9499969482422,157.69000244140625,154.0399932861328,156.0,156.0,312400,2020-07-07
2020-07-08,157.60000610351562,161.0800018310547,157.1199951171875,160.74000549316406,160.74000549316406,422000,2020-07-08
2020-07-09,161.67999267578125,167.00999450683594,157.97000122070312,166.08999633789062,166.08999633789062,536500,2020-07-09
2020-07-10,166.1699981689453,166.28500366210938,161.66000366210938,164.9499969482422,164.9499969482422,206700,2020-07-10
2020-07-13,167.52000427246094,168.3040008544922,154.88999938964844,155.25,155.25,387000,2020-07-13
2020-07-14,153.4499969482422,157.36500549316406,148.74000549316406,156.8300018310547,156.8300018310547,473500,2020-07-14
2020-07-15,158.63999938964844,159.92999267578125,155.80999755859375,158.4499969482422,158.4499969482422,398700,2020-07-15
2020-07-16,156.77000427246094,160.0,155.55999755859375,158.8800048828125,158.8800048828125,225800,2020-07-16
2020-07-17,160.3699951171875,163.38499450683594,157.1699981689453,162.60000610351562,162.60000610351562,202900,2020-07-17
2020-07-20,163.1699981689453,170.52000427246094,163.1699981689453,169.97999572753906,169.97999572753906,238400,2020-07-20
2020-07-21,171.00999450683594,171.00999450683594,166.0330047607422,167.36000061035156,167.36000061035156,196900,2020-07-21
2020-07-22,167.64999389648438,170.4499969482422,167.3300018310547,170.1699981689453,170.1699981689453,185900,2020-07-22
2020-07-23,169.6199951171875,173.63999938964844,164.47000122070312,166.17999267578125,166.17999267578125,242200,2020-07-23
2020-07-24,163.97999572753906,166.77000427246094,158.69000244140625,164.69000244140625,164.69000244140625,293300,2020-07-24
2020-07-27,165.22999572753906,173.2899932861328,165.22999572753906,170.19000244140625,170.19000244140625,215000,2020-07-27
2020-07-28,169.0,170.41600036621094,165.5500030517578,165.72000122070312,165.72000122070312,170800,2020-07-28
2020-07-29,167.9499969482422,178.0469970703125,166.96800231933594,176.67999267578125,176.67999267578125,331400,2020-07-29
2020-07-30,173.4600067138672,174.2899932861328,168.16400146484375,173.4499969482422,173.4499969482422,322200,2020-07-30
2020-07-31,175.77000427246094,178.74000549316406,169.47000122070312,172.94000244140625,172.94000244140625,188200,2020-07-31
2020-08-03,176.05999755859375,180.5500030517578,174.00999450683594,179.8699951171875,179.8699951171875,231600,2020-08-03
2020-08-04,180.0,181.94000244140625,175.74000549316406,180.85000610351562,180.85000610351562,269100,2020-08-04
2020-08-05,180.85000610351562,185.75999450683594,180.02000427246094,184.0800018310547,184.0800018310547,266300,2020-08-05
2020-08-06,182.92999267578125,185.56500244140625,180.49000549316406,184.13999938964844,184.13999938964844,235000,2020-08-06
2020-08-07,184.0,184.52000427246094,177.25,178.8800048828125,178.8800048828125,275400,2020-08-07
2020-08-10,179.22000122070312,179.5570068359375,171.2899932861328,175.77999877929688,175.77999877929688,344000,2020-08-10
2020-08-11,174.49000549316406,175.77999877929688,171.1999969482422,172.5800018310547,172.5800018310547,195000,2020-08-11
2020-08-12,173.52000427246094,177.17999267578125,172.33999633789062,174.33999633789062,174.33999633789062,241600,2020-08-12
2020-08-13,176.0800018310547,184.4199981689453,176.0800018310547,180.72000122070312,180.72000122070312,337300,2020-08-13
2020-08-14,183.57000732421875,183.57000732421875,172.02000427246094,174.8699951171875,174.8699951171875,344000,2020-08-14
2020-08-17,177.1699981689453,179.35800170898438,175.77999877929688,177.02000427246094,177.02000427246094,167000,2020-08-17
2020-08-18,178.07000732421875,178.18499755859375,174.13999938964844,175.58999633789062,175.58999633789062,167100,2020-08-18
2020-08-19,176.0,176.0,171.19500732421875,172.02999877929688,172.02999877929688,348000,2020-08-19
2020-08-20,171.11000061035156,177.8699951171875,171.11000061035156,175.8000030517578,175.8000030517578,205500,2020-08-20
2020-08-21,176.00999450683594,177.5800018310547,172.02999877929688,173.7899932861328,173.7899932861328,182700,2020-08-21
2020-08-24,176.32000732421875,177.47000122070312,173.1300048828125,173.67999267578125,173.67999267578125,158600,2020-08-24
2020-08-25,173.4199981689453,177.07000732421875,173.04299926757812,175.75,175.75,182100,2020-08-25
2020-08-26,177.57000732421875,180.77000427246094,176.49000549316406,178.9199981689453,178.9199981689453,186900,2020-08-26
2020-08-27,179.72000122070312,179.72000122070312,174.47999572753906,177.0,177.0,201800,2020-08-27
2020-08-28,178.80999755859375,179.39999389648438,174.97000122070312,176.25,176.25,203100,2020-08-28
2020-08-31,177.02999877929688,179.69000244140625,176.27000427246094,177.5800018310547,177.5800018310547,284800,2020-08-31
2020-09-01,179.24000549316406,185.96400451660156,178.6699981689453,184.72000122070312,184.72000122070312,350400,2020-09-01
2020-09-02,187.5,189.33999633789062,182.0,188.57000732421875,188.57000732421875,285000,2020-09-02
2020-09-03,184.5800018310547,185.13999938964844,171.0800018310547,171.66000366210938,171.66000366210938,401900,2020-09-03
2020-09-04,171.33999633789062,172.64500427246094,157.02999877929688,170.0,170.0,449600,2020-09-04
2020-09-08,161.57000732421875,170.38999938964844,161.07000732421875,165.6699981689453,165.6699981689453,174600,2020-09-08
2020-09-09,170.4499969482422,175.69400024414062,165.77000427246094,173.6300048828125,173.6300048828125,287900,2020-09-09
2020-09-10,175.9199981689453,179.5399932861328,172.61000061035156,173.63999938964844,173.63999938964844,256400,2020-09-10
2020-09-11,175.75999450683594,175.75999450683594,169.7899932861328,172.66000366210938,172.66000366210938,207100,2020-09-11
2020-09-14,175.88999938964844,179.39999389648438,173.25999450683594,173.74000549316406,173.74000549316406,221100,2020-09-14
2020-09-15,176.72999572753906,178.41000366210938,173.8000030517578,176.75,176.75,150100,2020-09-15
2020-09-16,177.25,179.25,176.6699981689453,178.02999877929688,178.02999877929688,249900,2020-09-16
2020-09-17,173.39999389648438,175.94000244140625,171.30999755859375,174.83999633789062,174.83999633789062,245500,2020-09-17
2020-09-18,176.2899932861328,180.50999450683594,174.16000366210938,177.89999389648438,177.89999389648438,349900,2020-09-18
2020-09-21,176.5500030517578,180.71800231933594,173.35000610351562,180.5,180.5,160900,2020-09-21
2020-09-22,181.60000610351562,181.60000610351562,174.1999969482422,179.10000610351562,179.10000610351562,261200,2020-09-22
2020-09-23,178.44000244140625,179.25,173.0399932861328,173.77999877929688,173.77999877929688,167900,2020-09-23
2020-09-24,170.9499969482422,172.7050018310547,165.5,171.6199951171875,171.6199951171875,209400,2020-09-24
2020-09-25,170.44000244140625,176.08999633789062,170.02499389648438,174.32000732421875,174.32000732421875,155600,2020-09-25
2020-09-28,178.41000366210938,181.5500030517578,177.0,181.02000427246094,181.02000427246094,144500,2020-09-28
2020-09-29,181.82000732421875,182.97999572753906,177.39999389648438,178.77000427246094,178.77000427246094,128200,2020-09-29
2020-09-30,180.47999572753906,184.5500030517578,178.4499969482422,179.22000122070312,179.22000122070312,211100,2020-09-30
2020-10-01,182.27000427246094,184.69000244140625,180.44000244140625,184.44000244140625,184.44000244140625,186100,2020-10-01
2020-10-02,179.55999755859375,184.64500427246094,179.0,182.67999267578125,182.67999267578125,170900,2020-10-02
2020-10-05,185.0,193.5850067138672,184.13499450683594,191.25999450683594,191.25999450683594,424900,2020-10-05
2020-10-06,193.0,193.46499633789062,188.08999633789062,189.6699981689453,189.6699981689453,248400,2020-10-06
2020-10-07,191.75,195.75999450683594,187.25999450683594,194.86000061035156,194.86000061035156,151200,2020-10-07
2020-10-08,195.82000732421875,197.5,190.1649932861328,191.2100067138672,191.2100067138672,150300,2020-10-08
2020-10-09,193.0,195.91000366210938,193.0,195.82000732421875,195.82000732421875,101600,2020-10-09
2020-10-12,199.4600067138672,199.4600067138672,195.47000122070312,197.1199951171875,197.1199951171875,94800,2020-10-12
2020-10-13,196.6999969482422,200.7949981689453,194.24000549316406,199.3800048828125,199.3800048828125,94400,2020-10-13
2020-10-14,201.02999877929688,201.02999877929688,196.58999633789062,197.8300018310547,197.8300018310547,125300,2020-10-14
2020-10-15,193.38999938964844,199.66000366210938,192.72000122070312,198.85000610351562,198.85000610351562,130800,2020-10-15
2020-10-16,199.30999755859375,201.44000244140625,197.1999969482422,199.08999633789062,199.08999633789062,69400,2020-10-16
2020-10-19,200.0,201.14999389648438,195.25999450683594,195.92999267578125,195.92999267578125,137600,2020-10-19
2020-10-20,197.02999877929688,197.8699951171875,194.50999450683594,194.9600067138672,194.9600067138672,105900,2020-10-20
2020-10-21,195.22999572753906,198.24000549316406,192.25999450683594,193.91000366210938,193.91000366210938,155100,2020-10-21
2020-10-22,194.0,194.3699951171875,187.71499633789062,192.0,192.0,162700,2020-10-22
2020-10-23,192.0,198.07000732421875,190.5399932861328,197.07000732421875,197.07000732421875,149700,2020-10-23
2020-10-26,194.5500030517578,197.51300048828125,186.8800048828125,187.0399932861328,187.0399932861328,179400,2020-10-26
2020-10-27,188.52999877929688,191.68299865722656,184.9199981689453,186.27999877929688,186.27999877929688,164000,2020-10-27
2020-10-28,182.50999450683594,183.16000366210938,178.1699981689453,179.58999633789062,179.58999633789062,176900,2020-10-28
2020-10-29,179.66000366210938,181.89999389648438,175.52499389648438,180.5,180.5,121200,2020-10-29
2020-10-30,179.1300048828125,181.99000549316406,176.6699981689453,180.61000061035156,180.61000061035156,201000,2020-10-30
2020-11-02,182.88999938964844,186.94000244140625,177.18499755859375,179.3699951171875,179.3699951171875,249800,2020-11-02
2020-11-03,181.49000549316406,184.8249969482422,178.59500122070312,181.13999938964844,181.13999938964844,127400,2020-11-03
2020-11-04,185.5500030517578,194.53500366210938,185.5500030517578,192.1999969482422,192.1999969482422,200600,2020-11-04
2020-11-05,198.38999938964844,209.6649932861328,197.94500732421875,208.8800048828125,208.8800048828125,294100,2020-11-05
2020-11-06,207.33999633789062,209.72999572753906,202.906005859375,209.14999389648438,209.14999389648438,127400,2020-11-06
2020-11-09,210.0,210.8800048828125,201.58999633789062,202.2899932861328,202.2899932861328,296300,2020-11-09
2020-11-10,199.91000366210938,199.91000366210938,184.83999633789062,190.24000549316406,190.24000549316406,342300,2020-11-10
2020-11-11,193.0,195.77000427246094,184.75,186.72999572753906,186.72999572753906,370700,2020-11-11
2020-11-12,185.3699951171875,188.1199951171875,183.47999572753906,184.77000427246094,184.77000427246094,356900,2020-11-12
2020-11-13,186.14999389648438,194.47500610351562,186.14999389648438,187.47999572753906,187.47999572753906,299900,2020-11-13
2020-11-16,188.0,188.1999969482422,183.4499969482422,185.3300018310547,185.3300018310547,212600,2020-11-16
2020-11-17,186.0,187.6199951171875,181.67999267578125,182.91000366210938,182.91000366210938,349000,2020-11-17
2020-11-18,184.7100067138672,185.5,180.2899932861328,181.91000366210938,181.91000366210938,172900,2020-11-18
2020-11-19,182.19000244140625,189.44000244140625,180.0500030517578,187.6300048828125,187.6300048828125,159400,2020-11-19
2020-11-20,187.9499969482422,191.25999450683594,185.0,188.38999938964844,188.38999938964844,182400,2020-11-20
2020-11-23,190.35000610351562,192.76499938964844,186.32000732421875,189.13999938964844,189.13999938964844,109000,2020-11-23
2020-11-24,188.74000549316406,190.32000732421875,180.8800048828125,181.30999755859375,181.30999755859375,174800,2020-11-24
2020-11-25,182.39999389648438,183.98199462890625,176.1999969482422,178.74000549316406,178.74000549316406,209800,2020-11-25
2020-11-27,181.4199981689453,187.8800048828125,178.86000061035156,187.47999572753906,187.47999572753906,133400,2020-11-27
2020-11-30,186.82000732421875,188.99000549316406,179.22000122070312,188.67999267578125,188.67999267578125,458400,2020-11-30
2020-12-01,190.00999450683594,191.69000244140625,185.05999755859375,189.52999877929688,189.52999877929688,179700,2020-12-01
2020-12-02,188.2100067138672,188.2100067138672,182.1300048828125,185.22000122070312,185.22000122070312,275100,2020-12-02
2020-12-03,184.6199951171875,189.19000244140625,182.88999938964844,183.6699981689453,183.6699981689453,208000,2020-12-03
2020-12-04,182.42999267578125,183.69000244140625,178.4499969482422,182.52999877929688,182.52999877929688,248900,2020-12-04
2020-12-07,182.5,183.61500549316406,173.40499877929688,176.39999389648438,176.39999389648438,330500,2020-12-07
2020-12-08,177.05999755859375,181.7050018310547,175.4199981689453,181.49000549316406,181.49000549316406,234400,2020-12-08
2020-12-09,180.4600067138672,181.97000122070312,175.73500061035156,177.0,177.0,185300,2020-12-09
2020-12-10,176.0399932861328,179.7899932861328,173.33799743652344,178.22999572753906,178.22999572753906,150800,2020-12-10
2020-12-11,177.94000244140625,180.9199981689453,176.94000244140625,180.60000610351562,180.60000610351562,146200,2020-12-11
2020-12-14,181.8300018310547,190.8000030517578,181.7100067138672,189.5399932861328,189.5399932861328,303400,2020-12-14
2020-12-15,192.11000061035156,195.82000732421875,190.61500549316406,194.8300018310547,194.8300018310547,211600,2020-12-15
2020-12-16,195.9199981689453,199.26300048828125,193.10000610351562,199.02999877929688,199.02999877929688,190600,2020-12-16
2020-12-17,201.57000732421875,210.4199981689453,200.0,207.77999877929688,207.77999877929688,303200,2020-12-17
2020-12-18,209.14999389648438,213.47000122070312,206.8800048828125,213.35000610351562,213.35000610351562,409900,2020-12-18
2020-12-21,210.0,217.88999938964844,206.49000549316406,216.49000549316406,216.49000549316406,286400,2020-12-21
2020-12-22,216.5,223.25999450683594,213.99000549316406,222.6999969482422,222.6999969482422,204300,2020-12-22
2020-12-23,222.66000366210938,223.07000732421875,215.66000366210938,221.42999267578125,221.42999267578125,175400,2020-12-23
2020-12-24,222.4600067138672,222.4600067138672,216.27499389648438,218.6699981689453,218.6699981689453,51800,2020-12-24
2020-12-28,221.80999755859375,222.02999877929688,213.0500030517578,216.8000030517578,216.8000030517578,117000,2020-12-28
2020-12-29,217.9600067138672,220.11000061035156,213.27999877929688,214.86000061035156,214.86000061035156,117300,2020-12-29
2020-12-30,216.44000244140625,220.9499969482422,216.22999572753906,217.8800048828125,217.8800048828125,138100,2020-12-30
2020-12-31,218.58999633789062,219.22000122070312,214.9600067138672,217.61000061035156,217.61000061035156,89800,2020-12-31
