Date,Open,High,Low,Close,Adj Close,Volume,Date
2020-04-06,0.949999988079071,0.9900000095367432,0.949999988079071,0.9900000095367432,0.9900000095367432,2589600,2020-04-06
2020-04-07,1.0,1.0399999618530273,0.9800000190734863,0.9900000095367432,0.9900000095367432,1961600,2020-04-07
2020-04-08,0.9900000095367432,1.0299999713897705,0.9900000095367432,1.0299999713897705,1.0299999713897705,1371400,2020-04-08
2020-04-09,1.0399999618530273,1.0499999523162842,1.0099999904632568,1.0399999618530273,1.0399999618530273,1393600,2020-04-09
2020-04-13,1.0399999618530273,1.1699999570846558,1.0199999809265137,1.159999966621399,1.159999966621399,3022000,2020-04-13
2020-04-14,1.2000000476837158,1.2899999618530273,1.2000000476837158,1.2599999904632568,1.2599999904632568,3706700,2020-04-14
2020-04-15,1.2599999904632568,1.2799999713897705,1.1699999570846558,1.2599999904632568,1.2599999904632568,2049400,2020-04-15
2020-04-16,1.2599999904632568,1.3200000524520874,1.1799999475479126,1.2200000286102295,1.2200000286102295,1556500,2020-04-16
2020-04-17,1.190000057220459,1.2899999618530273,1.190000057220459,1.2799999713897705,1.2799999713897705,1608000,2020-04-17
2020-04-20,1.2599999904632568,1.2999999523162842,1.2100000381469727,1.2300000190734863,1.2300000190734863,1575800,2020-04-20
2020-04-21,1.2100000381469727,1.2599999904632568,1.2000000476837158,1.2300000190734863,1.2300000190734863,1086500,2020-04-21
2020-04-22,1.2000000476837158,1.2999999523162842,1.2000000476837158,1.2699999809265137,1.2699999809265137,1421500,2020-04-22
2020-04-23,1.2799999713897705,1.2999999523162842,1.2400000095367432,1.25,1.25,1423300,2020-04-23
2020-04-24,1.25,1.2899999618530273,1.25,1.2899999618530273,1.2899999618530273,1130900,2020-04-24
2020-04-27,1.2999999523162842,1.3899999856948853,1.25,1.3799999952316284,1.3799999952316284,2554600,2020-04-27
2020-04-28,1.3899999856948853,1.4299999475479126,1.2899999618530273,1.340000033378601,1.340000033378601,1810400,2020-04-28
2020-04-29,1.3600000143051147,1.409999966621399,1.340000033378601,1.3899999856948853,1.3899999856948853,2208500,2020-04-29
2020-04-30,1.350000023841858,1.399999976158142,1.2999999523162842,1.2999999523162842,1.2999999523162842,1971600,2020-04-30
2020-05-01,1.409999966621399,1.409999966621399,1.2100000381469727,1.25,1.25,3681600,2020-05-01
2020-05-04,1.25,1.3200000524520874,1.2200000286102295,1.309999942779541,1.309999942779541,1209900,2020-05-04
2020-05-05,1.309999942779541,1.3799999952316284,1.2999999523162842,1.340000033378601,1.340000033378601,1795800,2020-05-05
2020-05-06,1.350000023841858,1.3700000047683716,1.2899999618530273,1.3200000524520874,1.3200000524520874,2037600,2020-05-06
2020-05-07,1.340000033378601,1.3799999952316284,1.2999999523162842,1.309999942779541,1.309999942779541,1480000,2020-05-07
2020-05-08,1.350000023841858,1.350000023841858,1.309999942779541,1.309999942779541,1.309999942779541,1445800,2020-05-08
2020-05-11,1.309999942779541,1.350000023841858,1.2799999713897705,1.3300000429153442,1.3300000429153442,2590500,2020-05-11
2020-05-12,1.3200000524520874,1.350000023841858,1.2699999809265137,1.2799999713897705,1.2799999713897705,2503500,2020-05-12
2020-05-13,1.2899999618530273,1.2999999523162842,1.1699999570846558,1.190000057220459,1.190000057220459,2505400,2020-05-13
2020-05-14,1.190000057220459,1.2300000190734863,1.1399999856948853,1.2000000476837158,1.2000000476837158,2140300,2020-05-14
2020-05-15,1.2100000381469727,1.2400000095367432,1.190000057220459,1.2200000286102295,1.2200000286102295,1319500,2020-05-15
2020-05-18,1.2899999618530273,1.2999999523162842,1.2400000095367432,1.2699999809265137,1.2699999809265137,2173500,2020-05-18
2020-05-19,1.2699999809265137,1.2899999618530273,1.2300000190734863,1.25,1.25,1447500,2020-05-19
2020-05-20,1.2799999713897705,1.3300000429153442,1.2400000095367432,1.3300000429153442,1.3300000429153442,1636100,2020-05-20
2020-05-21,1.3300000429153442,1.3799999952316284,1.2999999523162842,1.340000033378601,1.340000033378601,2582600,2020-05-21
2020-05-22,1.3600000143051147,1.5399999618530273,1.3300000429153442,1.5,1.5,5817000,2020-05-22
2020-05-26,1.5399999618530273,1.5499999523162842,1.4700000286102295,1.4900000095367432,1.4900000095367432,3552900,2020-05-26
2020-05-27,1.5099999904632568,1.5499999523162842,1.440000057220459,1.5199999809265137,1.5199999809265137,2508100,2020-05-27
2020-05-28,1.5,1.590000033378601,1.4900000095367432,1.4900000095367432,1.4900000095367432,2364900,2020-05-28
2020-05-29,1.5,1.5499999523162842,1.4800000190734863,1.5099999904632568,1.5099999904632568,1821300,2020-05-29
2020-06-01,1.4900000095367432,1.5399999618530273,1.4199999570846558,1.440000057220459,1.440000057220459,2079100,2020-06-01
2020-06-02,1.4600000381469727,1.4700000286102295,1.3899999856948853,1.440000057220459,1.440000057220459,2194000,2020-06-02
2020-06-03,1.4299999475479126,1.4500000476837158,1.3700000047683716,1.3799999952316284,1.3799999952316284,2065400,2020-06-03
2020-06-04,1.3600000143051147,1.4199999570846558,1.3600000143051147,1.4199999570846558,1.4199999570846558,1908000,2020-06-04
2020-06-05,1.440000057220459,1.4500000476837158,1.3799999952316284,1.399999976158142,1.399999976158142,2305500,2020-06-05
2020-06-08,1.399999976158142,1.4800000190734863,1.3799999952316284,1.440000057220459,1.440000057220459,2933500,2020-06-08
2020-06-09,1.440000057220459,1.4700000286102295,1.4199999570846558,1.440000057220459,1.440000057220459,1495800,2020-06-09
2020-06-10,1.440000057220459,1.5,1.4199999570846558,1.4700000286102295,1.4700000286102295,1794800,2020-06-10
2020-06-11,1.4500000476837158,1.5299999713897705,1.409999966621399,1.409999966621399,1.409999966621399,2595100,2020-06-11
2020-06-12,1.4500000476837158,1.4900000095367432,1.3799999952316284,1.4199999570846558,1.4199999570846558,1864400,2020-06-12
2020-06-15,1.4199999570846558,1.690000057220459,1.399999976158142,1.659999966621399,1.659999966621399,6190700,2020-06-15
2020-06-16,1.7000000476837158,1.7300000190734863,1.5700000524520874,1.6799999475479126,1.6799999475479126,4145500,2020-06-16
2020-06-17,1.7300000190734863,2.0,1.7100000381469727,1.8600000143051147,1.8600000143051147,15918300,2020-06-17
2020-06-18,1.8700000047683716,1.9900000095367432,1.7899999618530273,1.8300000429153442,1.8300000429153442,6975800,2020-06-18
2020-06-19,1.850000023841858,1.9500000476837158,1.840000033378601,1.9299999475479126,1.9299999475479126,5829200,2020-06-19
2020-06-22,1.9199999570846558,2.2300000190734863,1.8799999952316284,2.2100000381469727,2.2100000381469727,11151200,2020-06-22
2020-06-23,2.2799999713897705,2.4800000190734863,2.069999933242798,2.130000114440918,2.130000114440918,13794500,2020-06-23
2020-06-24,2.0999999046325684,2.109999895095825,1.7300000190734863,1.8600000143051147,1.8600000143051147,10619300,2020-06-24
2020-06-25,1.7899999618530273,1.8899999856948853,1.7200000286102295,1.8200000524520874,1.8200000524520874,7897900,2020-06-25
2020-06-26,1.850000023841858,1.8700000047683716,1.6799999475479126,1.7300000190734863,1.7300000190734863,9189600,2020-06-26
2020-06-29,1.7599999904632568,1.8799999952316284,1.7000000476837158,1.809999942779541,1.809999942779541,4193400,2020-06-29
2020-06-30,1.7799999713897705,1.809999942779541,1.7100000381469727,1.75,1.75,3539800,2020-06-30
2020-07-01,1.7699999809265137,1.7799999713897705,1.649999976158142,1.690000057220459,1.690000057220459,3875100,2020-07-01
2020-07-02,1.7300000190734863,1.8300000429153442,1.6799999475479126,1.7899999618530273,1.7899999618530273,3957600,2020-07-02
2020-07-06,1.8200000524520874,1.8300000429153442,1.7200000286102295,1.7400000095367432,1.7400000095367432,2979400,2020-07-06
2020-07-07,1.7599999904632568,1.840000033378601,1.75,1.809999942779541,1.809999942779541,1985900,2020-07-07
2020-07-08,1.8200000524520874,1.8600000143051147,1.7899999618530273,1.8200000524520874,1.8200000524520874,2880200,2020-07-08
2020-07-09,1.840000033378601,1.8600000143051147,1.75,1.7999999523162842,1.7999999523162842,2340800,2020-07-09
2020-07-10,1.7999999523162842,1.840000033378601,1.7699999809265137,1.7799999713897705,1.7799999713897705,2298900,2020-07-10
2020-07-13,1.7999999523162842,1.809999942779541,1.6200000047683716,1.649999976158142,1.649999976158142,3828500,2020-07-13
2020-07-14,1.6200000047683716,1.649999976158142,1.5499999523162842,1.5700000524520874,1.5700000524520874,3338100,2020-07-14
2020-07-15,1.600000023841858,1.7000000476837158,1.5800000429153442,1.6699999570846558,1.6699999570846558,3026600,2020-07-15
2020-07-16,1.6799999475479126,1.7200000286102295,1.600000023841858,1.6799999475479126,1.6799999475479126,2383000,2020-07-16
2020-07-17,1.6799999475479126,1.75,1.659999966621399,1.7200000286102295,1.7200000286102295,1582500,2020-07-17
2020-07-20,1.7200000286102295,1.75,1.6699999570846558,1.690000057220459,1.690000057220459,1565000,2020-07-20
2020-07-21,1.7100000381469727,1.7100000381469727,1.6399999856948853,1.6799999475479126,1.6799999475479126,2230100,2020-07-21
2020-07-22,1.690000057220459,1.7000000476837158,1.6299999952316284,1.649999976158142,1.649999976158142,1478400,2020-07-22
2020-07-23,1.6399999856948853,1.7300000190734863,1.6299999952316284,1.649999976158142,1.649999976158142,2322900,2020-07-23
2020-07-24,1.659999966621399,1.659999966621399,1.600000023841858,1.6100000143051147,1.6100000143051147,1509500,2020-07-24
2020-07-27,1.6100000143051147,1.690000057220459,1.600000023841858,1.6399999856948853,1.6399999856948853,1540700,2020-07-27
2020-07-28,1.6299999952316284,1.6799999475479126,1.600000023841858,1.6100000143051147,1.6100000143051147,1543800,2020-07-28
2020-07-29,1.6200000047683716,1.6399999856948853,1.5700000524520874,1.600000023841858,1.600000023841858,1666300,2020-07-29
2020-07-30,1.5800000429153442,1.6399999856948853,1.5800000429153442,1.6399999856948853,1.6399999856948853,1389600,2020-07-30
2020-07-31,1.649999976158142,1.659999966621399,1.559999942779541,1.559999942779541,1.559999942779541,2007800,2020-07-31
2020-08-03,1.559999942779541,1.6299999952316284,1.5499999523162842,1.6299999952316284,1.6299999952316284,1531500,2020-08-03
2020-08-04,1.6399999856948853,1.659999966621399,1.600000023841858,1.659999966621399,1.659999966621399,1227000,2020-08-04
2020-08-05,1.7000000476837158,1.8700000047683716,1.659999966621399,1.8600000143051147,1.8600000143051147,5703100,2020-08-05
2020-08-06,1.6399999856948853,1.7200000286102295,1.600000023841858,1.659999966621399,1.659999966621399,3751100,2020-08-06
2020-08-07,1.6399999856948853,1.6399999856948853,1.5199999809265137,1.590000033378601,1.590000033378601,3950400,2020-08-07
2020-08-10,1.5800000429153442,1.6100000143051147,1.5399999618530273,1.590000033378601,1.590000033378601,1877800,2020-08-10
2020-08-11,1.590000033378601,1.649999976158142,1.5700000524520874,1.600000023841858,1.600000023841858,1935300,2020-08-11
2020-08-12,1.600000023841858,1.6399999856948853,1.590000033378601,1.6299999952316284,1.6299999952316284,1937200,2020-08-12
2020-08-13,1.600000023841858,1.649999976158142,1.600000023841858,1.6399999856948853,1.6399999856948853,1438000,2020-08-13
2020-08-14,1.6200000047683716,1.6399999856948853,1.590000033378601,1.6100000143051147,1.6100000143051147,1741500,2020-08-14
2020-08-17,1.6100000143051147,1.7899999618530273,1.600000023841858,1.7599999904632568,1.7599999904632568,3961700,2020-08-17
2020-08-18,1.7599999904632568,1.7799999713897705,1.7000000476837158,1.7300000190734863,1.7300000190734863,1506900,2020-08-18
2020-08-19,1.7300000190734863,2.119999885559082,1.7200000286102295,1.8799999952316284,1.8799999952316284,10071500,2020-08-19
2020-08-20,1.8799999952316284,1.8899999856948853,1.7899999618530273,1.8300000429153442,1.8300000429153442,2095600,2020-08-20
2020-08-21,1.8300000429153442,1.8300000429153442,1.7200000286102295,1.7400000095367432,1.7400000095367432,2063000,2020-08-21
2020-08-24,1.7400000095367432,1.7599999904632568,1.649999976158142,1.690000057220459,1.690000057220459,1811600,2020-08-24
2020-08-25,1.7100000381469727,1.850000023841858,1.6799999475479126,1.8300000429153442,1.8300000429153442,2245500,2020-08-25
2020-08-26,1.809999942779541,1.8200000524520874,1.6399999856948853,1.7200000286102295,1.7200000286102295,1940300,2020-08-26
2020-08-27,1.7000000476837158,1.7300000190734863,1.6699999570846558,1.7000000476837158,1.7000000476837158,1263800,2020-08-27
2020-08-28,1.7100000381469727,1.7400000095367432,1.6799999475479126,1.7100000381469727,1.7100000381469727,907500,2020-08-28
2020-08-31,1.7300000190734863,1.75,1.6799999475479126,1.7400000095367432,1.7400000095367432,1737000,2020-08-31
2020-09-01,1.7400000095367432,1.75,1.6799999475479126,1.690000057220459,1.690000057220459,1462600,2020-09-01
2020-09-02,1.6799999475479126,1.690000057220459,1.600000023841858,1.659999966621399,1.659999966621399,2549600,2020-09-02
2020-09-03,1.6399999856948853,1.7000000476837158,1.6100000143051147,1.649999976158142,1.649999976158142,1694100,2020-09-03
2020-09-04,1.6699999570846558,1.690000057220459,1.559999942779541,1.6399999856948853,1.6399999856948853,1996800,2020-09-04
2020-09-08,1.6299999952316284,1.7200000286102295,1.590000033378601,1.6299999952316284,1.6299999952316284,1676200,2020-09-08
2020-09-09,1.659999966621399,1.6799999475479126,1.6299999952316284,1.649999976158142,1.649999976158142,939100,2020-09-09
2020-09-10,1.649999976158142,1.7200000286102295,1.6299999952316284,1.659999966621399,1.659999966621399,1451000,2020-09-10
2020-09-11,1.6699999570846558,1.6799999475479126,1.6200000047683716,1.6200000047683716,1.6200000047683716,1345400,2020-09-11
2020-09-14,1.690000057220459,1.7699999809265137,1.6699999570846558,1.7300000190734863,1.7300000190734863,2445200,2020-09-14
2020-09-15,1.7799999713897705,1.840000033378601,1.7400000095367432,1.7699999809265137,1.7699999809265137,2123500,2020-09-15
2020-09-16,1.7999999523162842,1.9500000476837158,1.7699999809265137,1.909999966621399,1.909999966621399,3784400,2020-09-16
2020-09-17,1.909999966621399,2.1500000953674316,1.850000023841858,1.9299999475479126,1.9299999475479126,5097800,2020-09-17
2020-09-18,1.9299999475479126,2.0799999237060547,1.9199999570846558,2.0799999237060547,2.0799999237060547,4857600,2020-09-18
2020-09-21,2.059999942779541,2.130000114440918,1.9700000286102295,2.0,2.0,2925700,2020-09-21
2020-09-22,2.0299999713897705,2.049999952316284,1.9199999570846558,1.9299999475479126,1.9299999475479126,1816000,2020-09-22
2020-09-23,1.9600000381469727,2.0,1.8600000143051147,1.8700000047683716,1.8700000047683716,2514200,2020-09-23
2020-09-24,1.850000023841858,1.909999966621399,1.7999999523162842,1.8300000429153442,1.8300000429153442,1409000,2020-09-24
2020-09-25,1.8600000143051147,1.8899999856948853,1.809999942779541,1.850000023841858,1.850000023841858,1105800,2020-09-25
2020-09-28,1.8700000047683716,1.940000057220459,1.8600000143051147,1.9299999475479126,1.9299999475479126,2067900,2020-09-28
2020-09-29,1.909999966621399,1.9800000190734863,1.899999976158142,1.909999966621399,1.909999966621399,1500100,2020-09-29
2020-09-30,1.9500000476837158,1.9500000476837158,1.8799999952316284,1.8799999952316284,1.8799999952316284,1153900,2020-09-30
2020-10-01,1.899999976158142,1.909999966621399,1.8200000524520874,1.8700000047683716,1.8700000047683716,1536400,2020-10-01
2020-10-02,1.809999942779541,1.8799999952316284,1.7999999523162842,1.809999942779541,1.809999942779541,2392300,2020-10-02
2020-10-05,1.840000033378601,1.8799999952316284,1.7799999713897705,1.809999942779541,1.809999942779541,1585400,2020-10-05
2020-10-06,1.850000023841858,1.8700000047683716,1.7799999713897705,1.7899999618530273,1.7899999618530273,1519400,2020-10-06
2020-10-07,1.8200000524520874,1.8899999856948853,1.809999942779541,1.8899999856948853,1.8899999856948853,1363700,2020-10-07
2020-10-08,1.940000057220459,1.940000057220459,1.8899999856948853,1.909999966621399,1.909999966621399,1441300,2020-10-08
2020-10-09,1.9199999570846558,1.9600000381469727,1.8799999952316284,1.8899999856948853,1.8899999856948853,1246700,2020-10-09
2020-10-12,1.8799999952316284,1.9800000190734863,1.840000033378601,1.940000057220459,1.940000057220459,2244600,2020-10-12
2020-10-13,1.8899999856948853,2.0299999713897705,1.8899999856948853,1.940000057220459,1.940000057220459,1992800,2020-10-13
2020-10-14,2.0,2.009999990463257,1.909999966621399,1.9199999570846558,1.9199999570846558,1381100,2020-10-14
2020-10-15,1.9199999570846558,1.940000057220459,1.8700000047683716,1.9299999475479126,1.9299999475479126,1064100,2020-10-15
2020-10-16,1.909999966621399,2.0899999141693115,1.909999966621399,2.0,2.0,4454600,2020-10-16
2020-10-19,2.0,2.059999942779541,1.9900000095367432,2.0,2.0,2360100,2020-10-19
2020-10-20,2.0299999713897705,2.0399999618530273,1.9700000286102295,2.009999990463257,2.009999990463257,2253000,2020-10-20
2020-10-21,2.0199999809265137,2.0399999618530273,1.9700000286102295,2.0199999809265137,2.0199999809265137,2120000,2020-10-21
2020-10-22,2.009999990463257,2.140000104904175,1.9900000095367432,2.0999999046325684,2.0999999046325684,3412000,2020-10-22
2020-10-23,2.140000104904175,2.140000104904175,1.9800000190734863,2.049999952316284,2.049999952316284,1678800,2020-10-23
2020-10-26,2.0,2.109999895095825,1.9900000095367432,2.0799999237060547,2.0799999237060547,2154300,2020-10-26
2020-10-27,2.0799999237060547,2.0799999237060547,1.9900000095367432,2.0,2.0,1471900,2020-10-27
2020-10-28,1.9700000286102295,2.0299999713897705,1.940000057220459,2.009999990463257,2.009999990463257,2218900,2020-10-28
2020-10-29,2.0299999713897705,2.059999942779541,1.9900000095367432,2.049999952316284,2.049999952316284,1509600,2020-10-29
2020-10-30,2.0399999618530273,2.0399999618530273,1.9800000190734863,2.009999990463257,2.009999990463257,1726000,2020-10-30
2020-11-02,2.0199999809265137,2.059999942779541,1.9500000476837158,2.0,2.0,1995100,2020-11-02
2020-11-03,2.0,2.069999933242798,2.0,2.049999952316284,2.049999952316284,2191300,2020-11-03
2020-11-04,2.0799999237060547,2.2200000286102295,2.069999933242798,2.069999933242798,2.069999933242798,5468800,2020-11-04
2020-11-05,1.9800000190734863,2.2699999809265137,1.9700000286102295,2.2300000190734863,2.2300000190734863,5155200,2020-11-05
2020-11-06,2.190000057220459,2.359999895095825,2.180000066757202,2.2799999713897705,2.2799999713897705,4642200,2020-11-06
2020-11-09,2.369999885559082,2.5,2.319999933242798,2.440000057220459,2.440000057220459,5593600,2020-11-09
2020-11-10,2.4800000190734863,2.5199999809265137,2.380000114440918,2.490000009536743,2.490000009536743,3470600,2020-11-10
2020-11-11,2.5,2.819999933242798,2.450000047683716,2.799999952316284,2.799999952316284,5125100,2020-11-11
2020-11-12,2.7899999618530273,3.200000047683716,2.700000047683716,2.759999990463257,2.759999990463257,10287500,2020-11-12
2020-11-13,2.759999990463257,2.819999933242798,2.609999895095825,2.680000066757202,2.680000066757202,2889100,2020-11-13
2020-11-16,2.690000057220459,2.859999895095825,2.6700000762939453,2.8299999237060547,2.8299999237060547,3542700,2020-11-16
2020-11-17,2.869999885559082,2.9100000858306885,2.7799999713897705,2.8299999237060547,2.8299999237060547,3282800,2020-11-17
2020-11-18,2.869999885559082,2.9100000858306885,2.7799999713897705,2.7799999713897705,2.7799999713897705,2580900,2020-11-18
2020-11-19,2.809999942779541,2.8299999237060547,2.7100000381469727,2.759999990463257,2.759999990463257,1891100,2020-11-19
2020-11-20,2.7899999618530273,2.9800000190734863,2.75,2.9000000953674316,2.9000000953674316,5385700,2020-11-20
2020-11-23,3.0,3.0999999046325684,2.9000000953674316,3.059999942779541,3.059999942779541,4586500,2020-11-23
2020-11-24,3.0999999046325684,3.119999885559082,3.0199999809265137,3.059999942779541,3.059999942779541,2731600,2020-11-24
2020-11-25,3.059999942779541,3.0899999141693115,2.9200000762939453,2.950000047683716,2.950000047683716,3687100,2020-11-25
2020-11-27,2.950000047683716,3.200000047683716,2.950000047683716,3.0799999237060547,3.0799999237060547,2896700,2020-11-27
2020-11-30,3.130000114440918,3.1600000858306885,2.9600000381469727,2.9800000190734863,2.9800000190734863,2891000,2020-11-30
2020-12-01,3.049999952316284,3.0799999237060547,2.9700000286102295,2.990000009536743,2.990000009536743,3505300,2020-12-01
