Date,Open,High,Low,Close,Adj Close,Volume,Date
2020-02-03,166.82000732421875,169.74000549316406,166.17999267578125,167.9499969482422,165.4279327392578,117700,2020-02-03
2020-02-04,170.3699951171875,175.16000366210938,170.3699951171875,174.66000366210938,172.0371856689453,92600,2020-02-04
2020-02-05,176.75999450683594,180.35000610351562,176.02000427246094,179.4600067138672,176.76510620117188,81100,2020-02-05
2020-02-06,180.0399932861328,180.4499969482422,176.74000549316406,178.97999572753906,176.2923126220703,79300,2020-02-06
2020-02-07,178.08999633789062,178.08999633789062,175.4199981689453,176.5500030517578,173.89881896972656,110100,2020-02-07
2020-02-10,175.85000610351562,178.47000122070312,175.0399932861328,178.17999267578125,175.50430297851562,97900,2020-02-10
2020-02-11,179.4600067138672,181.0,178.1999969482422,180.02999877929688,177.32652282714844,131400,2020-02-11
2020-02-12,180.82000732421875,184.02000427246094,180.82000732421875,183.42999267578125,180.67547607421875,123800,2020-02-12
2020-02-13,182.7100067138672,182.7100067138672,178.6699981689453,182.11000061035156,179.3753204345703,122400,2020-02-13
2020-02-14,182.02000427246094,184.10000610351562,181.57000732421875,184.0,181.23692321777344,116000,2020-02-14
2020-02-18,184.0,188.77999877929688,183.69000244140625,187.9499969482422,185.1276092529297,139500,2020-02-18
2020-02-19,189.02999877929688,189.02999877929688,183.49000549316406,184.5399932861328,181.76878356933594,90000,2020-02-19
2020-02-20,183.7100067138672,188.05999755859375,183.7100067138672,186.77999877929688,183.97518920898438,68200,2020-02-20
2020-02-21,186.07000732421875,186.07000732421875,182.10000610351562,183.44000244140625,180.68531799316406,88000,2020-02-21
2020-02-24,178.1999969482422,178.44000244140625,175.75999450683594,177.25,174.58827209472656,145400,2020-02-24
2020-02-25,177.8699951171875,179.14999389648438,170.22000122070312,174.5,171.8795928955078,281700,2020-02-25
2020-02-26,175.08999633789062,175.17999267578125,167.72999572753906,169.77000427246094,167.22059631347656,189500,2020-02-26
2020-02-27,165.3699951171875,169.60000610351562,161.77999877929688,163.30999755859375,160.8576202392578,203800,2020-02-27
2020-02-28,158.61000061035156,160.92999267578125,153.9499969482422,157.57000732421875,155.2038116455078,182300,2020-02-28
2020-03-02,158.42999267578125,158.99000549316406,155.0800018310547,156.22999572753906,153.88394165039062,249800,2020-03-02
2020-03-03,156.49000549316406,171.2100067138672,153.63999938964844,159.22999572753906,156.8388671875,297100,2020-03-03
2020-03-04,160.9199981689453,167.3000030517578,157.47999572753906,167.3000030517578,164.78770446777344,208500,2020-03-04
2020-03-05,162.41000366210938,165.72999572753906,161.22999572753906,164.11000061035156,161.64559936523438,172900,2020-03-05
2020-03-06,159.39999389648438,164.4499969482422,154.08999633789062,157.67999267578125,155.31216430664062,191000,2020-03-06
2020-03-09,147.63999938964844,148.97000122070312,141.63999938964844,145.3000030517578,143.11807250976562,177900,2020-03-09
2020-03-10,149.5,152.9499969482422,141.64999389648438,152.1699981689453,149.88490295410156,226500,2020-03-10
2020-03-11,148.07000732421875,149.0500030517578,141.9499969482422,146.11000061035156,143.9158935546875,216400,2020-03-11
2020-03-12,138.0,138.75,128.41000366210938,130.77999877929688,128.81610107421875,199500,2020-03-12
2020-03-13,136.3699951171875,144.91000366210938,128.85000610351562,144.91000366210938,142.7339324951172,256100,2020-03-13
2020-03-16,128.85000610351562,137.63999938964844,118.81999969482422,131.9600067138672,129.97840881347656,295100,2020-03-16
2020-03-17,134.80999755859375,158.7899932861328,126.19000244140625,158.75,156.3660888671875,261200,2020-03-17
2020-03-18,150.42999267578125,153.39999389648438,140.39999389648438,153.39999389648438,151.09642028808594,195400,2020-03-18
2020-03-19,153.39999389648438,155.8800048828125,134.36000061035156,137.75,135.68145751953125,303300,2020-03-19
2020-03-20,139.1300048828125,140.02999877929688,118.43000030517578,121.73999786376953,119.911865234375,281600,2020-03-20
2020-03-23,122.31999969482422,126.77999877929688,113.94000244140625,123.05000305175781,121.20219421386719,123200,2020-03-23
2020-03-24,129.6999969482422,135.00999450683594,124.95999908447266,133.6699981689453,131.66270446777344,119400,2020-03-24
2020-03-25,133.97999572753906,151.88999938964844,127.6500015258789,137.07000732421875,135.01165771484375,162000,2020-03-25
2020-03-26,139.27999877929688,145.36000061035156,136.8000030517578,143.6300048828125,141.47315979003906,99700,2020-03-26
2020-03-27,139.1199951171875,140.44000244140625,133.82000732421875,134.8699951171875,132.84466552734375,99500,2020-03-27
2020-03-30,135.9199981689453,141.2100067138672,133.4199981689453,136.63999938964844,134.58815002441406,113300,2020-03-30
2020-03-31,136.13999938964844,139.75999450683594,122.44000244140625,126.27999877929688,124.3836898803711,162900,2020-03-31
2020-04-01,121.0,121.0,108.13999938964844,112.01000213623047,110.3279800415039,273800,2020-04-01
2020-04-02,110.44999694824219,121.20999908447266,109.5199966430664,115.16000366210938,113.43067169189453,212700,2020-04-02
2020-04-03,113.56999969482422,115.69000244140625,111.86000061035156,114.0,112.2881088256836,173900,2020-04-03
2020-04-06,119.79000091552734,124.76000213623047,119.18000030517578,123.8499984741211,121.99017333984375,114900,2020-04-06
2020-04-07,128.16000366210938,135.77999877929688,124.94999694824219,128.0,126.07787322998047,216000,2020-04-07
2020-04-08,129.1199951171875,137.35000610351562,126.79000091552734,134.5800018310547,132.5590362548828,102500,2020-04-08
2020-04-09,137.9600067138672,149.16000366210938,137.9600067138672,144.58999633789062,142.41873168945312,158800,2020-04-09
2020-04-13,142.3000030517578,144.33999633789062,136.14999389648438,140.33999633789062,138.23255920410156,94600,2020-04-13
2020-04-14,144.38999938964844,145.9600067138672,142.02000427246094,145.14999389648438,142.9703369140625,128100,2020-04-14
2020-04-15,137.8000030517578,142.8000030517578,130.0,131.9600067138672,130.32408142089844,98100,2020-04-15
2020-04-16,132.33999633789062,133.3699951171875,125.58000183105469,130.6300048828125,129.01055908203125,147900,2020-04-16
2020-04-17,134.72999572753906,140.32000732421875,132.83999633789062,135.72999572753906,134.0473175048828,114400,2020-04-17
2020-04-20,131.1199951171875,132.75,122.76000213623047,124.98999786376953,123.44046783447266,180300,2020-04-20
2020-04-21,121.37000274658203,126.02999877929688,119.18000030517578,123.5999984741211,122.06771087646484,149900,2020-04-21
2020-04-22,126.25,126.4800033569336,121.2699966430664,125.11000061035156,123.55899047851562,90100,2020-04-22
2020-04-23,125.66999816894531,135.1999969482422,125.58000183105469,129.72000122070312,128.1118621826172,158900,2020-04-23
2020-04-24,131.42999267578125,134.55999755859375,127.93000030517578,133.2899932861328,131.63758850097656,135700,2020-04-24
2020-04-27,135.19000244140625,138.6699981689453,135.05999755859375,136.47000122070312,134.77818298339844,120700,2020-04-27
2020-04-28,140.0,146.91000366210938,139.41000366210938,144.0,142.2147979736328,159500,2020-04-28
2020-04-29,148.42999267578125,160.49000549316406,148.3699951171875,159.0500030517578,157.07823181152344,181600,2020-04-29
2020-04-30,156.0,159.11000061035156,150.41000366210938,152.1199951171875,150.23411560058594,206200,2020-04-30
2020-05-01,147.97000122070312,147.97000122070312,140.0800018310547,145.4600067138672,143.6566925048828,122300,2020-05-01
2020-05-04,142.86000061035156,144.9499969482422,138.38999938964844,141.97000122070312,140.2099609375,91600,2020-05-04
2020-05-05,145.1699981689453,145.1699981689453,141.24000549316406,141.99000549316406,140.22972106933594,96900,2020-05-05
2020-05-06,143.24000549316406,143.24000549316406,138.4499969482422,139.86000061035156,138.12612915039062,75800,2020-05-06
2020-05-07,141.52000427246094,145.4499969482422,139.49000549316406,144.72000122070312,142.92587280273438,79400,2020-05-07
2020-05-08,148.47999572753906,153.72999572753906,147.44000244140625,153.25999450683594,151.36000061035156,92000,2020-05-08
2020-05-11,150.5500030517578,153.4499969482422,149.32000732421875,150.0,148.14039611816406,163500,2020-05-11
2020-05-12,154.5,171.0,154.5,164.94000244140625,162.8951873779297,294900,2020-05-12
2020-05-13,161.75,161.9499969482422,151.2100067138672,154.02999877929688,152.12046813964844,286900,2020-05-13
2020-05-14,149.02000427246094,156.36000061035156,142.0,155.5,153.57223510742188,182900,2020-05-14
2020-05-15,154.80999755859375,163.3000030517578,154.50999450683594,159.14999389648438,157.1769561767578,203200,2020-05-15
2020-05-18,165.13999938964844,172.8000030517578,165.13999938964844,168.63999938964844,166.54933166503906,189300,2020-05-18
2020-05-19,165.8699951171875,168.3000030517578,163.36000061035156,164.02999877929688,161.99649047851562,122600,2020-05-19
2020-05-20,167.38999938964844,170.33999633789062,162.97999572753906,163.74000549316406,161.7100830078125,190000,2020-05-20
2020-05-21,163.97000122070312,167.8699951171875,162.27999877929688,167.52999877929688,165.4530792236328,89100,2020-05-21
2020-05-22,168.94000244140625,170.35000610351562,164.25999450683594,170.25999450683594,168.14926147460938,83500,2020-05-22
2020-05-26,174.57000732421875,176.6699981689453,172.58999633789062,174.17999267578125,172.02064514160156,188600,2020-05-26
2020-05-27,177.9600067138672,181.05999755859375,168.2100067138672,175.02999877929688,172.86012268066406,246300,2020-05-27
2020-05-28,175.8000030517578,176.0399932861328,169.8699951171875,170.86000061035156,168.74179077148438,247300,2020-05-28
2020-05-29,169.67999267578125,173.4600067138672,165.97999572753906,170.85000610351562,168.73191833496094,266300,2020-05-29
2020-06-01,170.0,173.1999969482422,169.64999389648438,171.1999969482422,169.0775909423828,161300,2020-06-01
2020-06-02,173.10000610351562,176.61000061035156,173.10000610351562,175.39999389648438,173.22552490234375,81800,2020-06-02
2020-06-03,177.0500030517578,180.32000732421875,175.39999389648438,175.50999450683594,173.33416748046875,97900,2020-06-03
2020-06-04,175.0,182.6300048828125,174.2899932861328,181.8000030517578,179.54620361328125,159200,2020-06-04
2020-06-05,187.60000610351562,196.52999877929688,186.66000366210938,192.22000122070312,189.83700561523438,216000,2020-06-05
2020-06-08,195.0,199.61000061035156,194.0,198.16000366210938,195.70338439941406,186100,2020-06-08
2020-06-09,195.9199981689453,196.4600067138672,191.8699951171875,193.52000427246094,191.1208953857422,131600,2020-06-09
2020-06-10,193.5,193.5,186.30999755859375,186.63999938964844,184.326171875,110900,2020-06-10
2020-06-11,180.14999389648438,181.63999938964844,170.2899932861328,170.47999572753906,168.3665008544922,112300,2020-06-11
2020-06-12,177.8699951171875,177.8699951171875,169.9600067138672,174.22000122070312,172.06016540527344,122600,2020-06-12
2020-06-15,168.88999938964844,177.82000732421875,168.88999938964844,177.27999877929688,175.0822296142578,60800,2020-06-15
2020-06-16,185.22000122070312,185.97000122070312,177.0,180.22999572753906,177.99563598632812,79900,2020-06-16
2020-06-17,181.82000732421875,181.82000732421875,176.3800048828125,176.4499969482422,174.2624969482422,89800,2020-06-17
2020-06-18,175.22000122070312,178.88999938964844,173.42999267578125,173.64999389648438,171.49722290039062,81200,2020-06-18
2020-06-19,174.8699951171875,176.4199981689453,169.11000061035156,169.97999572753906,167.87271118164062,141700,2020-06-19
2020-06-22,169.66000366210938,178.1199951171875,168.9499969482422,176.44000244140625,174.25265502929688,128300,2020-06-22
2020-06-23,179.5500030517578,179.5500030517578,171.7100067138672,173.17999267578125,171.0330352783203,155900,2020-06-23
2020-06-24,170.61000061035156,173.13999938964844,168.38999938964844,170.55999755859375,168.44554138183594,181700,2020-06-24
2020-06-25,169.32000732421875,175.8300018310547,167.47000122070312,175.33999633789062,173.16627502441406,175400,2020-06-25
2020-06-26,173.2100067138672,175.47000122070312,168.35000610351562,170.47999572753906,168.3665008544922,267700,2020-06-26
2020-06-29,172.5800018310547,180.6300048828125,170.55999755859375,180.16000366210938,177.92652893066406,138400,2020-06-29
2020-06-30,180.6199951171875,188.44000244140625,178.6999969482422,185.64999389648438,183.34844970703125,104400,2020-06-30
2020-07-01,185.94000244140625,187.8800048828125,179.83999633789062,180.0399932861328,177.80799865722656,97700,2020-07-01
2020-07-02,183.85000610351562,187.08999633789062,183.1699981689453,185.14999389648438,182.8546600341797,92200,2020-07-02
2020-07-06,189.67999267578125,189.67999267578125,184.69000244140625,186.24000549316406,183.93116760253906,53000,2020-07-06
2020-07-07,183.5,187.8800048828125,183.25999450683594,185.02000427246094,182.72628784179688,59100,2020-07-07
2020-07-08,183.42999267578125,187.39999389648438,181.77000427246094,184.5800018310547,182.29171752929688,56600,2020-07-08
2020-07-09,183.7899932861328,184.41000366210938,177.97000122070312,182.8300018310547,180.56341552734375,80900,2020-07-09
2020-07-10,183.0,186.94000244140625,183.0,186.49000549316406,184.1780548095703,44400,2020-07-10
2020-07-13,187.38999938964844,192.27000427246094,183.0,185.49000549316406,183.19044494628906,112300,2020-07-13
2020-07-14,184.9499969482422,190.7100067138672,184.3800048828125,190.7100067138672,188.34573364257812,45200,2020-07-14
2020-07-15,195.0,200.08999633789062,194.16000366210938,199.02999877929688,196.5625762939453,131400,2020-07-15
2020-07-16,200.83999633789062,205.75999450683594,190.7899932861328,203.5,201.36669921875,133500,2020-07-16
2020-07-17,204.9499969482422,205.0,196.91000366210938,199.32000732421875,197.2305145263672,120600,2020-07-17
2020-07-20,199.07000732421875,201.3000030517578,196.24000549316406,199.1999969482422,197.11178588867188,102900,2020-07-20
2020-07-21,201.58999633789062,204.75,199.35000610351562,201.97000122070312,199.85275268554688,72600,2020-07-21
2020-07-22,202.02000427246094,207.72999572753906,202.02000427246094,206.22999572753906,204.0680694580078,58200,2020-07-22
2020-07-23,205.52999877929688,208.25999450683594,202.9199981689453,206.63999938964844,204.47378540039062,122500,2020-07-23
2020-07-24,206.3800048828125,208.25,200.1699981689453,202.75999450683594,200.6344451904297,70800,2020-07-24
2020-07-27,203.99000549316406,205.64999389648438,200.0800018310547,203.1699981689453,201.0401611328125,91200,2020-07-27
2020-07-28,205.5800018310547,205.5800018310547,195.02000427246094,198.3800048828125,196.3003692626953,114100,2020-07-28
2020-07-29,198.0500030517578,200.17999267578125,195.8300018310547,199.22000122070312,197.13157653808594,71000,2020-07-29
2020-07-30,197.22999572753906,197.32000732421875,192.35000610351562,193.80999755859375,191.7782745361328,100900,2020-07-30
2020-07-31,191.8800048828125,194.5500030517578,189.3000030517578,194.0,191.96627807617188,70300,2020-07-31
2020-08-03,195.60000610351562,196.3699951171875,192.36000061035156,194.83999633789062,192.7974853515625,58800,2020-08-03
2020-08-04,193.77999877929688,199.50999450683594,193.67999267578125,198.38999938964844,196.3102569580078,60800,2020-08-04
2020-08-05,200.3000030517578,206.5,198.41000366210938,204.0,201.8614501953125,66300,2020-08-05
2020-08-06,204.92999267578125,205.0399932861328,188.41000366210938,194.75,192.7084197998047,119100,2020-08-06
2020-08-07,193.63999938964844,198.16000366210938,192.63999938964844,197.82000732421875,195.74624633789062,52400,2020-08-07
2020-08-10,199.64999389648438,204.58999633789062,196.3300018310547,201.27999877929688,199.16995239257812,65100,2020-08-10
2020-08-11,201.0,204.0,200.30999755859375,201.3300018310547,199.21945190429688,69800,2020-08-11
2020-08-12,204.60000610351562,204.60000610351562,200.16000366210938,201.0,198.8928985595703,64800,2020-08-12
2020-08-13,199.36000061035156,200.99000549316406,195.36000061035156,195.61000061035156,193.5594024658203,76000,2020-08-13
2020-08-14,194.66000366210938,199.13999938964844,194.66000366210938,199.0,196.9138641357422,54900,2020-08-14
2020-08-17,199.85000610351562,200.60000610351562,197.22999572753906,198.72000122070312,196.6367950439453,40900,2020-08-17
2020-08-18,199.99000549316406,199.99000549316406,196.6999969482422,199.22000122070312,197.13157653808594,53800,2020-08-18
2020-08-19,200.0,200.1699981689453,197.10000610351562,197.3300018310547,195.26136779785156,91100,2020-08-19
2020-08-20,195.38999938964844,196.82000732421875,193.91000366210938,196.0,193.9453125,52600,2020-08-20
2020-08-21,194.69000244140625,196.27999877929688,192.72000122070312,196.14999389648438,194.09373474121094,44900,2020-08-21
2020-08-24,198.47000122070312,200.05999755859375,195.2100067138672,197.02999877929688,194.96450805664062,51500,2020-08-24
2020-08-25,199.07000732421875,199.07000732421875,193.86000061035156,195.47999572753906,193.43075561523438,34900,2020-08-25
2020-08-26,195.6999969482422,197.2100067138672,195.00999450683594,195.99000549316406,193.9354248046875,42300,2020-08-26
2020-08-27,197.6999969482422,198.9600067138672,193.0,194.5500030517578,192.51052856445312,38300,2020-08-27
2020-08-28,195.60000610351562,196.1699981689453,193.1199951171875,195.8800048828125,193.82655334472656,40800,2020-08-28
2020-08-31,195.00999450683594,195.63999938964844,189.61000061035156,190.0,188.00820922851562,79500,2020-08-31
2020-09-01,190.0500030517578,196.0500030517578,188.27000427246094,194.99000549316406,192.94590759277344,94100,2020-09-01
2020-09-02,194.5500030517578,197.97999572753906,194.5500030517578,197.02000427246094,194.9546356201172,65400,2020-09-02
2020-09-03,197.52000427246094,197.52000427246094,188.86000061035156,191.41000366210938,189.4034423828125,47100,2020-09-03
2020-09-04,194.25,195.2100067138672,190.1999969482422,193.22000122070312,191.19447326660156,54400,2020-09-04
2020-09-08,190.9499969482422,190.9499969482422,185.7899932861328,186.27999877929688,184.32720947265625,83100,2020-09-08
2020-09-09,187.8699951171875,191.11000061035156,186.33999633789062,190.66000366210938,188.6613006591797,85300,2020-09-09
2020-09-10,191.50999450683594,191.60000610351562,187.9499969482422,187.9499969482422,185.9796905517578,72200,2020-09-10
2020-09-11,189.22999572753906,190.38999938964844,183.83999633789062,185.24000549316406,183.29811096191406,57100,2020-09-11
2020-09-14,186.94000244140625,188.72999572753906,184.66000366210938,188.4499969482422,186.47445678710938,87600,2020-09-14
2020-09-15,188.8699951171875,192.38999938964844,186.82000732421875,189.88999938964844,187.8993682861328,93200,2020-09-15
2020-09-16,191.25,191.4199981689453,187.1199951171875,187.1300048828125,185.16830444335938,106100,2020-09-16
2020-09-17,185.0800018310547,187.36000061035156,184.3800048828125,186.69000244140625,184.73292541503906,84800,2020-09-17
2020-09-18,188.5800018310547,188.5800018310547,180.89999389648438,183.35000610351562,181.42796325683594,142100,2020-09-18
2020-09-21,179.25,181.30999755859375,173.58999633789062,176.42999267578125,174.58045959472656,150500,2020-09-21
2020-09-22,177.41000366210938,180.60000610351562,176.49000549316406,178.6300048828125,176.75741577148438,98400,2020-09-22
2020-09-23,178.42999267578125,179.13999938964844,172.8300018310547,172.9199981689453,171.10726928710938,68800,2020-09-23
2020-09-24,173.6999969482422,177.0,171.5399932861328,174.3000030517578,172.4728240966797,88400,2020-09-24
2020-09-25,173.16000366210938,174.97999572753906,170.30999755859375,171.8800048828125,170.07815551757812,93100,2020-09-25
2020-09-28,173.97000122070312,179.82000732421875,173.97000122070312,179.02000427246094,177.14332580566406,140200,2020-09-28
2020-09-29,178.9600067138672,180.2899932861328,176.30999755859375,176.36000061035156,174.51119995117188,55300,2020-09-29
2020-09-30,177.91000366210938,182.35000610351562,177.91000366210938,179.7100067138672,177.8260955810547,88600,2020-09-30
2020-10-01,179.94000244140625,181.14999389648438,177.7100067138672,179.49000549316406,177.6083984375,68400,2020-10-01
2020-10-02,176.64999389648438,184.25999450683594,176.64999389648438,182.69000244140625,180.77484130859375,51100,2020-10-02
2020-10-05,184.9499969482422,188.91000366210938,184.9499969482422,188.13999938964844,186.16770935058594,81200,2020-10-05
2020-10-06,190.72999572753906,193.77000427246094,186.8800048828125,186.8800048828125,184.92095947265625,87800,2020-10-06
2020-10-07,188.97999572753906,192.30999755859375,187.9499969482422,189.8300018310547,187.83998107910156,89400,2020-10-07
2020-10-08,191.97999572753906,195.14999389648438,191.5800018310547,194.27999877929688,192.24334716796875,49000,2020-10-08
2020-10-09,196.11000061035156,197.42999267578125,193.4600067138672,194.47000122070312,192.4313507080078,60700,2020-10-09
2020-10-12,194.25,197.57000732421875,193.13999938964844,196.6999969482422,194.63796997070312,45600,2020-10-12
2020-10-13,194.8300018310547,195.1199951171875,192.08999633789062,192.97999572753906,190.95697021484375,48800,2020-10-13
2020-10-14,192.6699981689453,193.67999267578125,190.2100067138672,190.72000122070312,188.72067260742188,40000,2020-10-14
2020-10-15,188.39999389648438,192.64999389648438,187.39999389648438,191.07000732421875,189.4593963623047,72600,2020-10-15
2020-10-16,191.49000549316406,197.88999938964844,189.4600067138672,196.97000122070312,195.30966186523438,82400,2020-10-16
2020-10-19,197.47000122070312,198.02999877929688,191.33999633789062,192.49000549316406,190.86741638183594,55300,2020-10-19
2020-10-20,194.55999755859375,196.5,193.1999969482422,193.58999633789062,191.95814514160156,23900,2020-10-20
2020-10-21,194.22000122070312,196.3300018310547,193.6199951171875,194.5399932861328,192.90011596679688,40100,2020-10-21
2020-10-22,196.00999450683594,197.86000061035156,193.88999938964844,197.25,195.58729553222656,45100,2020-10-22
2020-10-23,199.2100067138672,199.2100067138672,196.1199951171875,197.22999572753906,195.5674285888672,24000,2020-10-23
2020-10-26,195.27000427246094,195.27000427246094,190.2899932861328,191.91000366210938,190.29229736328125,49800,2020-10-26
2020-10-27,191.58999633789062,194.0399932861328,191.1699981689453,191.5800018310547,189.965087890625,55500,2020-10-27
2020-10-28,187.25999450683594,190.97000122070312,186.1699981689453,186.86000061035156,185.28488159179688,58100,2020-10-28
2020-10-29,185.42999267578125,192.49000549316406,185.0500030517578,191.57000732421875,189.95516967773438,74400,2020-10-29
2020-10-30,190.7899932861328,192.47000122070312,188.1199951171875,190.7899932861328,189.18174743652344,60500,2020-10-30
2020-11-02,193.8000030517578,197.17999267578125,193.13999938964844,196.75999450683594,195.10142517089844,47200,2020-11-02
2020-11-03,200.0,204.52000427246094,198.0,203.0,201.288818359375,80500,2020-11-03
2020-11-04,200.1999969482422,200.9600067138672,196.72000122070312,198.0800018310547,196.41029357910156,54100,2020-11-04
2020-11-05,200.85000610351562,210.0,200.85000610351562,208.36000061035156,206.6036376953125,85600,2020-11-05
2020-11-06,212.3800048828125,217.0,210.7100067138672,215.67999267578125,213.86192321777344,78300,2020-11-06
2020-11-09,263.2900085449219,272.30999755859375,227.5399932861328,231.1699981689453,229.2213592529297,187600,2020-11-09
2020-11-10,234.39999389648438,243.3800048828125,229.8699951171875,242.94000244140625,240.89215087890625,160500,2020-11-10
2020-11-11,244.9199981689453,251.4499969482422,239.3699951171875,249.1300048828125,247.02996826171875,132500,2020-11-11
2020-11-12,246.00999450683594,246.50999450683594,237.02000427246094,239.77000427246094,237.74888610839844,86400,2020-11-12
2020-11-13,241.5399932861328,252.64999389648438,241.5399932861328,251.14999389648438,249.03292846679688,85200,2020-11-13
2020-11-16,255.83999633789062,261.75,251.1300048828125,258.45001220703125,256.27142333984375,139900,2020-11-16
2020-11-17,255.5500030517578,260.05999755859375,249.9199981689453,259.5400085449219,257.35223388671875,130000,2020-11-17
2020-11-18,261.2099914550781,262.5,253.4499969482422,253.47000122070312,251.33340454101562,115100,2020-11-18
2020-11-19,252.50999450683594,255.97999572753906,248.25,254.1699981689453,252.02748107910156,112000,2020-11-19
2020-11-20,251.85000610351562,254.9199981689453,244.39999389648438,254.10000610351562,251.9580841064453,114900,2020-11-20
2020-11-23,255.3800048828125,257.4599914550781,252.6199951171875,252.8000030517578,250.6690216064453,75200,2020-11-23
2020-11-24,255.39999389648438,260.19000244140625,251.5500030517578,255.92999267578125,253.7726287841797,99400,2020-11-24
2020-11-25,254.6699981689453,255.69000244140625,248.4199981689453,249.27000427246094,247.16880798339844,77700,2020-11-25
2020-11-27,247.83999633789062,252.83999633789062,247.83999633789062,251.02999877929688,248.91395568847656,45100,2020-11-27
2020-11-30,249.39999389648438,249.99000549316406,245.25,247.0,244.9179229736328,59400,2020-11-30
2020-12-01,251.4600067138672,251.4600067138672,246.74000549316406,248.44000244140625,246.34579467773438,80100,2020-12-01
2020-12-02,247.99000549316406,247.99000549316406,242.44000244140625,243.19000244140625,241.14004516601562,76900,2020-12-02
2020-12-03,242.77999877929688,246.33999633789062,241.5500030517578,242.77999877929688,240.73350524902344,34400,2020-12-03
2020-12-04,244.75999450683594,248.55999755859375,243.30999755859375,246.0,243.9263458251953,73600,2020-12-04
2020-12-07,244.75999450683594,246.33999633789062,242.17999267578125,243.0399932861328,240.99130249023438,52700,2020-12-07
2020-12-08,241.8300018310547,252.74000549316406,241.77000427246094,249.44000244140625,247.33737182617188,65800,2020-12-08
2020-12-09,250.0,252.36000061035156,244.6199951171875,248.42999267578125,246.3358612060547,64600,2020-12-09
2020-12-10,246.4199981689453,249.0800018310547,244.27999877929688,247.9199981689453,245.83016967773438,47200,2020-12-10
2020-12-11,249.63999938964844,253.22000122070312,247.5800018310547,252.89999389648438,250.7681884765625,60400,2020-12-11
2020-12-14,255.30999755859375,255.30999755859375,245.8000030517578,246.02999877929688,243.9561004638672,70600,2020-12-14
2020-12-15,249.5,251.9199981689453,247.07000732421875,249.4499969482422,247.34727478027344,74400,2020-12-15
2020-12-16,248.66000366210938,249.92999267578125,246.11000061035156,248.02000427246094,245.9293212890625,57300,2020-12-16
2020-12-17,249.6999969482422,252.0,245.05999755859375,251.6699981689453,249.54855346679688,62000,2020-12-17
2020-12-18,251.3300018310547,252.2899932861328,245.00999450683594,247.66000366210938,245.5723876953125,550100,2020-12-18
2020-12-21,243.30999755859375,256.6300048828125,243.30999755859375,256.30999755859375,254.14944458007812,144500,2020-12-21
2020-12-22,257.07000732421875,260.1000061035156,248.97999572753906,250.3800048828125,248.26943969726562,105400,2020-12-22
2020-12-23,251.8300018310547,257.4599914550781,247.5,247.9199981689453,245.83016967773438,64300,2020-12-23
2020-12-24,247.5800018310547,253.0,245.0500030517578,252.44000244140625,250.31207275390625,32800,2020-12-24
2020-12-28,254.08999633789062,255.6999969482422,249.58999633789062,249.8000030517578,247.6943359375,51800,2020-12-28
